"","GW3005","GW3314","GW4194","GW3030","GW4193","GW4283","GW3576","GW3582","GW3014","GW3047","GW4094","GW4377","GW4229","GW5970","GW5971","GW5998","GW3217","GW5854","GW3078","GW3134","GW4340","GW4409","GW5936","GW4507","GW3074","GW5894","GW6169","GW3294","GW3257","GW3265","GW3263","GW6114","GW4299","GW5889","GW4298","GW6134","GW4433","GW3065","GW4310","GW4301","GW4285","GW4434","GW5926","GW3068","GW4305","GW6053","GW3107","GW3108","GW3018","GW3124","GW3127","GW3125","GW3123","GW3077","GW3523","GW3010","GW4431","GW3122","GW4082","GW4284","GW4286","GW4374","GW4191","GW6026","GW6016","GW6198","GW5850","GW5973","GW6197","GW5796","GW3119","GW6193","GW3387","GW3443","GW3488","GW4420","GW3236","GW3250","GW6141","GW4440","GW5831","GW4293","GW4147","GW4476","GW6018","GW4249","GW4246","GW4187","GW4339","GW3145","GW4109","GW4146","GW4253","GW6139","GW6084","GW5967","GW5871","GW3528","GW3543","GW3364","GW3487","GW3479","GW3434","GW3320","GW3234","GW3248","GW3406","GW3246","GW3390","GW3233","GW3389","GW3240","GW3232","GW3491","GW3430","GW4436","GW4439","GW5910","GW5878","GW5907","GW5888","GW3405","GW6100","GW6087","GW6202","GW3420","GW3413","GW3409","GW3407","GW3398","GW3490","GW3410","GW3574","GW5876","GW6176","GW5930","GW3496","GW6186","GW5943","GW5915","GW3415","GW3448","GW3092","GW6015"
"GW6141",0.5467774440221,0.5482213334761,0.5443706548856,0.5440398969562,0.543528768856,0.5402789552947,0.555059742061,0.559483093871,0.560178521361,0.530681810841,0.592151058061,0.603975528221,0.565866319681,0.538399546747,0.54595905511,0.583201556058,0.585889595626,0.59150769673,0.579148861279,0.580094411552,0.594160151126,0.632015999225,0.638198320225,0.648222541424,0.552247463154,0.666557579336,0.666694543628,0.725713329181,0.717284124946,0.718971826916,0.720728108185,0.556418394169,0.558666046666,0.565287668758,0.563573962202,0.562536961681,0.56275619727,0.561781366093,0.560459605386,0.590818386261,0.609033157731,0.57912924664,0.5793913113197,0.5787662566717,0.490995601091,0.547344876921,0.530816039749,0.532721546225,0.543471175337,0.736530854241,0.609811098121,0.578667590561,0.516767599511,0.546089148861,0.535836662041,0.544427150581,0.397449458241,0.44199083852,0.458535147733,0.45572306055,0.456346989586,0.449440166132,0.438410343731,0.437860949269,0.448325645227,0.448231521916,0.455512364944,0.44921250525,0.447137907324,0.445314622156,0.433557375405,0.499651323561,0.488850186671,0.473814078891,0.474283531868,0.223274681981,0.030287468194,0.03394866961,0,0.22771928323,0.259019414049,0.257576485203,0.254903486759,0.260083637619,0.325080468822,0.335025653675,0.33201605335,0.32772539926,0.330134439452,0.337298769179,0.333370206375,0.330201515254,0.326529099353,0.26546912826,0.264936331802,0.26380154759,0.26401436561,0.273635657527,0.268278369752,0.268011110277,0.271324449034,0.270054304795,0.270592285924,0.273366110087,0.275135656537,0.279944634091,0.276795272688,0.276616891432,0.286766419688,0.284712865813,0.302581005026,0.281936481287,0.279286179734,0.26953926929,0.268025400044,0.237817689673,0.194369557731,0.603181963891,0.493760420481,0.477377066891,0.479051926587,0.488002271493,0.4971739495591,0.5090140895041,0.4986646590681,0.4950216385801,0.4928114238111,0.4899401367381,0.4912344006661,0.4888614926761,0.486520733342,0.487862221418,0.482825330069,0.48017640261,0.542612741121,0.647870889801,0.545957218561,0.536175401251,0.571707945501,0.573086037241,0.680370125141,0.636341186041,0.620476385661,0.605072382091
"GW4440",0.4844330942101,0.4858769836641,0.4820263050736,0.4816955471442,0.481184419044,0.4779346054827,0.492715392249,0.497138744059,0.497834171549,0.468337461029,0.529806708249,0.541631178409,0.503521969869,0.476055196935,0.483614705298,0.520857206246,0.523545245814,0.529163346918,0.516804511467,0.51775006174,0.531815801314,0.569671649413,0.575853970413,0.585878191612,0.489903113342,0.604213229524,0.604350193816,0.663368979369,0.654939775134,0.656627477104,0.658383758373,0.494074044357,0.496321696854,0.502943318946,0.50122961239,0.500192611869,0.500411847458,0.499437016281,0.498115255574,0.528474036449,0.546688807919,0.516784896828,0.5170469615077,0.5164219068597,0.428651251279,0.485000527109,0.468471689937,0.470377196413,0.481126825525,0.674186504429,0.547466748309,0.516323240749,0.454423249699,0.483744799049,0.473492312229,0.482082800769,0.335105108429,0.379646488708,0.396190797921,0.393378710738,0.394002639774,0.38709581632,0.376065993919,0.375516599457,0.385981295415,0.385887172104,0.393168015132,0.386868155438,0.384793557512,0.382970272344,0.371213025593,0.437306973749,0.426505836859,0.411469729079,0.411939182056,0.160930332169,0.249004515182,0.252665716598,0.22771928323,0,0.044275486737,0.042832557891,0.040159559447,0.045339710307,0.11033654151,0.120281726363,0.117272126038,0.112981471948,0.11539051214,0.122554841867,0.118626279063,0.115457587942,0.111785172041,0.050725200948,0.05019240449,0.049057620278,0.049270438298,0.058891730215,0.05353444244,0.053267182965,0.056580521722,0.055310377483,0.055848358612,0.058622182775,0.060391729225,0.065200706779,0.062051345376,0.06187296412,0.072022492376,0.069968938501,0.087837077714,0.067192553975,0.064542252422,0.054795341978,0.053281472732,0.023073762361,0.054974154839,0.540837614079,0.431416070669,0.415032717079,0.416707576775,0.425657921681,0.4348295997471,0.4466697396921,0.4363203092561,0.4326772887681,0.4304670739991,0.4275957869261,0.4288900508541,0.4265171428641,0.42417638353,0.425517871606,0.420480980257,0.417832052798,0.480268391309,0.585526539989,0.483612868749,0.473831051439,0.509363595689,0.510741687429,0.618025775329,0.573996836229,0.558132035849,0.542728032279
"GW5831",0.5157332250291,0.5171771144831,0.5133264358926,0.5129956779632,0.512484549863,0.5092347363017,0.524015523068,0.528438874878,0.529134302368,0.499637591848,0.561106839068,0.572931309228,0.534822100688,0.507355327754,0.514914836117,0.552157337065,0.554845376633,0.560463477737,0.548104642286,0.549050192559,0.563115932133,0.600971780232,0.607154101232,0.617178322431,0.521203244161,0.635513360343,0.635650324635,0.694669110188,0.686239905953,0.687927607923,0.689683889192,0.525374175176,0.527621827673,0.534243449765,0.532529743209,0.531492742688,0.531711978277,0.5307371471,0.529415386393,0.559774167268,0.577988938738,0.548085027647,0.5483470923267,0.5477220376787,0.459951382098,0.516300657928,0.499771820756,0.501677327232,0.512426956344,0.705486635248,0.578766879128,0.547623371568,0.485723380518,0.515044929868,0.504792443048,0.513382931588,0.366405239248,0.410946619527,0.42749092874,0.424678841557,0.425302770593,0.418395947139,0.407366124738,0.406816730276,0.417281426234,0.417187302923,0.424468145951,0.418168286257,0.416093688331,0.414270403163,0.402513156412,0.468607104568,0.457805967678,0.442769859898,0.443239312875,0.192230462988,0.280304646001,0.283965847417,0.259019414049,0.044275486737,0,0.017218239478,0.019493385052,0.024673535912,0.096252174409,0.106197359262,0.103187758937,0.098897104847,0.101306145039,0.108470474766,0.104541911962,0.101373220841,0.09770080494,0.036640833847,0.036108037389,0.034973253177,0.035186071197,0.044807363114,0.039450075339,0.039182815864,0.042496154621,0.041226010382,0.041763991511,0.044537815674,0.046307362124,0.051116339678,0.047966978275,0.047788597019,0.057938125275,0.0558845714,0.073752710613,0.053108186874,0.050457885321,0.040710974877,0.039197105631,0.03060042098,0.086274285658,0.572137744898,0.462716201488,0.446332847898,0.448007707594,0.4569580525,0.4661297305661,0.4779698705111,0.4676204400751,0.4639774195871,0.4617672048181,0.4588959177451,0.4601901816731,0.4578172736831,0.455476514349,0.456818002425,0.451781111076,0.449132183617,0.511568522128,0.616826670808,0.514912999568,0.505131182258,0.540663726508,0.542041818248,0.649325906148,0.605296967048,0.589432166668,0.574028163098
"GW4293",0.5142902961831,0.5157341856371,0.5118835070466,0.5115527491172,0.511041621017,0.5077918074557,0.522572594222,0.526995946032,0.527691373522,0.498194663002,0.559663910222,0.571488380382,0.533379171842,0.505912398908,0.513471907271,0.550714408219,0.553402447787,0.559020548891,0.54666171344,0.547607263713,0.561673003287,0.599528851386,0.605711172386,0.615735393585,0.519760315315,0.634070431497,0.634207395789,0.693226181342,0.684796977107,0.686484679077,0.688240960346,0.52393124633,0.526178898827,0.532800520919,0.531086814363,0.530049813842,0.530269049431,0.529294218254,0.527972457547,0.558331238422,0.576546009892,0.546642098801,0.5469041634807,0.5462791088327,0.458508453252,0.514857729082,0.49832889191,0.500234398386,0.510984027498,0.704043706402,0.577323950282,0.546180442722,0.484280451672,0.513602001022,0.503349514202,0.511940002742,0.364962310402,0.409503690681,0.426047999894,0.423235912711,0.423859841747,0.416953018293,0.405923195892,0.40537380143,0.415838497388,0.415744374077,0.423025217105,0.416725357411,0.414650759485,0.412827474317,0.401070227566,0.467164175722,0.456363038832,0.441326931052,0.441796384029,0.190787534142,0.278861717155,0.282522918571,0.257576485203,0.042832557891,0.017218239478,0,0.018050456206,0.023230607066,0.094809245563,0.104754430416,0.101744830091,0.097454176001,0.099863216193,0.10702754592,0.103098983116,0.099930291995,0.096257876094,0.035197905001,0.034665108543,0.033530324331,0.033743142351,0.043364434268,0.038007146493,0.037739887018,0.041053225775,0.039783081536,0.040321062665,0.043094886828,0.044864433278,0.049673410832,0.046524049429,0.046345668173,0.056495196429,0.054441642554,0.072309781767,0.051665258028,0.049014956475,0.039268046031,0.037754176785,0.029157492134,0.084831356812,0.570694816052,0.461273272642,0.444889919052,0.446564778748,0.455515123654,0.4646868017201,0.4765269416651,0.4661775112291,0.4625344907411,0.4603242759721,0.4574529888991,0.4587472528271,0.4563743448371,0.454033585503,0.455375073579,0.45033818223,0.447689254771,0.510125593282,0.615383741962,0.513470070722,0.503688253412,0.539220797662,0.540598889402,0.647882977302,0.603854038202,0.587989237822,0.572585234252
"GW4147",0.5116172977391,0.5130611871931,0.5092105086026,0.5088797506732,0.508368622573,0.5051188090117,0.519899595778,0.524322947588,0.525018375078,0.495521664558,0.556990911778,0.568815381938,0.530706173398,0.503239400464,0.510798908827,0.548041409775,0.550729449343,0.556347550447,0.543988714996,0.544934265269,0.559000004843,0.596855852942,0.603038173942,0.613062395141,0.517087316871,0.631397433053,0.631534397345,0.690553182898,0.682123978663,0.683811680633,0.685567961902,0.521258247886,0.523505900383,0.530127522475,0.528413815919,0.527376815398,0.527596050987,0.52662121981,0.525299459103,0.555658239978,0.573873011448,0.543969100357,0.5442311650367,0.5436061103887,0.455835454808,0.512184730638,0.495655893466,0.497561399942,0.508311029054,0.701370707958,0.574650951838,0.543507444278,0.481607453228,0.510929002578,0.500676515758,0.509267004298,0.362289311958,0.406830692237,0.42337500145,0.420562914267,0.421186843303,0.414280019849,0.403250197448,0.402700802986,0.413165498944,0.413071375633,0.420352218661,0.414052358967,0.411977761041,0.410154475873,0.398397229122,0.464491177278,0.453690040388,0.438653932608,0.439123385585,0.188114535698,0.276188718711,0.279849920127,0.254903486759,0.040159559447,0.019493385052,0.018050456206,0,0.0168561966,0.092136247119,0.102081431972,0.099071831647,0.094781177557,0.097190217749,0.104354547476,0.100425984672,0.097257293551,0.09358487765,0.032524906557,0.031992110099,0.030857325887,0.031070143907,0.040691435824,0.035334148049,0.035066888574,0.038380227331,0.037110083092,0.037648064221,0.040421888384,0.042191434834,0.047000412388,0.043851050985,0.043672669729,0.053822197985,0.05176864411,0.069636783323,0.048992259584,0.046341958031,0.036595047587,0.035081178341,0.02648449369,0.082158358368,0.568021817608,0.458600274198,0.442216920608,0.443891780304,0.45284212521,0.4620138032761,0.4738539432211,0.4635045127851,0.4598614922971,0.4576512775281,0.4547799904551,0.4560742543831,0.4537013463931,0.451360587059,0.452702075135,0.447665183786,0.445016256327,0.507452594838,0.612710743518,0.510797072278,0.501015254968,0.536547799218,0.537925890958,0.645209978858,0.601181039758,0.585316239378,0.569912235808
"GW4476",0.5167974485991,0.5182413380531,0.5143906594626,0.5140599015332,0.513548773433,0.5102989598717,0.525079746638,0.529503098448,0.530198525938,0.500701815418,0.562171062638,0.573995532798,0.535886324258,0.508419551324,0.515979059687,0.553221560635,0.555909600203,0.561527701307,0.549168865856,0.550114416129,0.564180155703,0.602036003802,0.608218324802,0.618242546001,0.522267467731,0.636577583913,0.636714548205,0.695733333758,0.687304129523,0.688991831493,0.690748112762,0.526438398746,0.528686051243,0.535307673335,0.533593966779,0.532556966258,0.532776201847,0.53180137067,0.530479609963,0.560838390838,0.579053162308,0.549149251217,0.5494113158967,0.5487862612487,0.461015605668,0.517364881498,0.500836044326,0.502741550802,0.513491179914,0.706550858818,0.579831102698,0.548687595138,0.486787604088,0.516109153438,0.505856666618,0.514447155158,0.367469462818,0.412010843097,0.42855515231,0.425743065127,0.426366994163,0.419460170709,0.408430348308,0.407880953846,0.418345649804,0.418251526493,0.425532369521,0.419232509827,0.417157911901,0.415334626733,0.403577379982,0.469671328138,0.458870191248,0.443834083468,0.444303536445,0.193294686558,0.281368869571,0.285030070987,0.260083637619,0.045339710307,0.024673535912,0.023230607066,0.0168561966,0,0.097316397979,0.107261582832,0.104251982507,0.099961328417,0.102370368609,0.109534698336,0.105606135532,0.102437444411,0.09876502851,0.037705057417,0.037172260959,0.036037476747,0.036250294767,0.045871586684,0.040514298909,0.040247039434,0.043560378191,0.042290233952,0.042828215081,0.045602039244,0.047371585694,0.052180563248,0.049031201845,0.048852820589,0.059002348845,0.05694879497,0.074816934183,0.054172410444,0.051522108891,0.041775198447,0.040261329201,0.03166464455,0.087338509228,0.573201968468,0.463780425058,0.447397071468,0.449071931164,0.45802227607,0.4671939541361,0.4790340940811,0.4686846636451,0.4650416431571,0.4628314283881,0.4599601413151,0.4612544052431,0.4588814972531,0.456540737919,0.457882225995,0.452845334646,0.450196407187,0.512632745698,0.617890894378,0.515977223138,0.506195405828,0.541727950078,0.543106041818,0.650390129718,0.606361190618,0.590496390238,0.575092386668
"GW6018",0.5817942798021,0.5832381692561,0.5793874906656,0.5790567327362,0.578545604636,0.5752957910747,0.590076577841,0.594499929651,0.595195357141,0.565698646621,0.627167893841,0.638992364001,0.600883155461,0.573416382527,0.58097589089,0.618218391838,0.620906431406,0.62652453251,0.614165697059,0.615111247332,0.629176986906,0.667032835005,0.673215156005,0.683239377204,0.587264298934,0.701574415116,0.701711379408,0.760730164961,0.752300960726,0.753988662696,0.755744943965,0.591435229949,0.593682882446,0.600304504538,0.598590797982,0.597553797461,0.59777303305,0.596798201873,0.595476441166,0.625835222041,0.644049993511,0.61414608242,0.6144081470997,0.6137830924517,0.526012436871,0.582361712701,0.565832875529,0.567738382005,0.578488011117,0.771547690021,0.644827933901,0.613684426341,0.551784435291,0.581105984641,0.570853497821,0.579443986361,0.432466294021,0.4770076743,0.493551983513,0.49073989633,0.491363825366,0.484457001912,0.473427179511,0.472877785049,0.483342481007,0.483248357696,0.490529200724,0.48422934103,0.482154743104,0.480331457936,0.468574211185,0.534668159341,0.523867022451,0.508830914671,0.509300367648,0.258291517761,0.346365700774,0.35002690219,0.325080468822,0.11033654151,0.096252174409,0.094809245563,0.092136247119,0.097316397979,0,0.024161764113,0.021152163788,0.016861509698,0.01927054989,0.026434879617,0.022506316813,0.019337625692,0.021477916669,0.095113587156,0.094580790698,0.093446006486,0.093658824506,0.103280116423,0.097922828648,0.097655569173,0.10096890793,0.099698763691,0.10023674482,0.103010568983,0.104780115433,0.109589092987,0.106439731584,0.106261350328,0.116410878584,0.114357324709,0.132225463922,0.111580940183,0.10893063863,0.099183728186,0.09766985894,0.096661475753,0.152335340431,0.638198799671,0.528777256261,0.512393902671,0.514068762367,0.523019107273,0.5321907853391,0.5440309252841,0.5336814948481,0.5300384743601,0.5278282595911,0.5249569725181,0.5262512364461,0.5238783284561,0.521537569122,0.522879057198,0.517842165849,0.51519323839,0.577629576901,0.682887725581,0.580974054341,0.571192237031,0.606724781281,0.608102873021,0.715386960921,0.671358021821,0.655493221441,0.640089217871
"GW4249",0.5917394646551,0.5931833541091,0.5893326755186,0.5890019175892,0.588490789489,0.5852409759277,0.600021762694,0.604445114504,0.605140541994,0.575643831474,0.637113078694,0.648937548854,0.610828340314,0.58336156738,0.590921075743,0.628163576691,0.630851616259,0.636469717363,0.624110881912,0.625056432185,0.639122171759,0.676978019858,0.683160340858,0.693184562057,0.597209483787,0.711519599969,0.711656564261,0.770675349814,0.762246145579,0.763933847549,0.765690128818,0.601380414802,0.603628067299,0.610249689391,0.608535982835,0.607498982314,0.607718217903,0.606743386726,0.605421626019,0.635780406894,0.653995178364,0.624091267273,0.6243533319527,0.6237282773047,0.535957621724,0.592306897554,0.575778060382,0.577683566858,0.58843319597,0.781492874874,0.654773118754,0.623629611194,0.561729620144,0.591051169494,0.580798682674,0.589389171214,0.442411478874,0.486952859153,0.503497168366,0.500685081183,0.501309010219,0.494402186765,0.483372364364,0.482822969902,0.49328766586,0.493193542549,0.500474385577,0.494174525883,0.492099927957,0.490276642789,0.478519396038,0.544613344194,0.533812207304,0.518776099524,0.519245552501,0.268236702614,0.356310885627,0.359972087043,0.335025653675,0.120281726363,0.106197359262,0.104754430416,0.102081431972,0.107261582832,0.024161764113,0,0.017429847335,0.022160137625,0.024569177817,0.031733507544,0.02780494474,0.024636253619,0.031423101522,0.105058772009,0.104525975551,0.103391191339,0.103604009359,0.113225301276,0.107868013501,0.107600754026,0.110914092783,0.109643948544,0.110181929673,0.112955753836,0.114725300286,0.11953427784,0.116384916437,0.116206535181,0.126356063437,0.124302509562,0.142170648775,0.121526125036,0.118875823483,0.109128913039,0.107615043793,0.106606660606,0.162280525284,0.648143984524,0.538722441114,0.522339087524,0.52401394722,0.532964292126,0.5421359701921,0.5539761101371,0.5436266797011,0.5399836592131,0.5377734444441,0.5349021573711,0.5361964212991,0.5338235133091,0.531482753975,0.532824242051,0.527787350702,0.525138423243,0.587574761754,0.692832910434,0.590919239194,0.581137421884,0.616669966134,0.618048057874,0.725332145774,0.681303206674,0.665438406294,0.650034402724
"GW4246",0.5887298643301,0.5901737537841,0.5863230751936,0.5859923172642,0.585481189164,0.5822313756027,0.597012162369,0.601435514179,0.602130941669,0.572634231149,0.634103478369,0.645927948529,0.607818739989,0.580351967055,0.587911475418,0.625153976366,0.627842015934,0.633460117038,0.621101281587,0.62204683186,0.636112571434,0.673968419533,0.680150740533,0.690174961732,0.594199883462,0.708509999644,0.708646963936,0.767665749489,0.759236545254,0.760924247224,0.762680528493,0.598370814477,0.600618466974,0.607240089066,0.60552638251,0.604489381989,0.604708617578,0.603733786401,0.602412025694,0.632770806569,0.650985578039,0.621081666948,0.6213437316277,0.6207186769797,0.532948021399,0.589297297229,0.572768460057,0.574673966533,0.585423595645,0.778483274549,0.651763518429,0.620620010869,0.558720019819,0.588041569169,0.577789082349,0.586379570889,0.439401878549,0.483943258828,0.500487568041,0.497675480858,0.498299409894,0.49139258644,0.480362764039,0.479813369577,0.490278065535,0.490183942224,0.497464785252,0.491164925558,0.489090327632,0.487267042464,0.475509795713,0.541603743869,0.530802606979,0.515766499199,0.516235952176,0.265227102289,0.353301285302,0.356962486718,0.33201605335,0.117272126038,0.103187758937,0.101744830091,0.099071831647,0.104251982507,0.021152163788,0.017429847335,0,0.0191505373,0.021559577492,0.028723907219,0.024795344415,0.021626653294,0.028413501197,0.102049171684,0.101516375226,0.100381591014,0.100594409034,0.110215700951,0.104858413176,0.104591153701,0.107904492458,0.106634348219,0.107172329348,0.109946153511,0.111715699961,0.116524677515,0.113375316112,0.113196934856,0.123346463112,0.121292909237,0.13916104845,0.118516524711,0.115866223158,0.106119312714,0.104605443468,0.103597060281,0.159270924959,0.645134384199,0.535712840789,0.519329487199,0.521004346895,0.529954691801,0.5391263698671,0.5509665098121,0.5406170793761,0.5369740588881,0.5347638441191,0.5318925570461,0.5331868209741,0.5308139129841,0.52847315365,0.529814641726,0.524777750377,0.522128822918,0.584565161429,0.689823310109,0.587909638869,0.578127821559,0.613660365809,0.615038457549,0.722322545449,0.678293606349,0.662428805969,0.647024802399
"GW4187",0.5844392102401,0.5858830996941,0.5820324211036,0.5817016631742,0.581190535074,0.5779407215127,0.592721508279,0.597144860089,0.597840287579,0.568343577059,0.629812824279,0.641637294439,0.603528085899,0.576061312965,0.583620821328,0.620863322276,0.623551361844,0.629169462948,0.616810627497,0.61775617777,0.631821917344,0.669677765443,0.675860086443,0.685884307642,0.589909229372,0.704219345554,0.704356309846,0.763375095399,0.754945891164,0.756633593134,0.758389874403,0.594080160387,0.596327812884,0.602949434976,0.60123572842,0.600198727899,0.600417963488,0.599443132311,0.598121371604,0.628480152479,0.646694923949,0.616791012858,0.6170530775377,0.6164280228897,0.528657367309,0.585006643139,0.568477805967,0.570383312443,0.581132941555,0.774192620459,0.647472864339,0.616329356779,0.554429365729,0.583750915079,0.573498428259,0.582088916799,0.435111224459,0.479652604738,0.496196913951,0.493384826768,0.494008755804,0.48710193235,0.476072109949,0.475522715487,0.485987411445,0.485893288134,0.493174131162,0.486874271468,0.484799673542,0.482976388374,0.471219141623,0.537313089779,0.526511952889,0.511475845109,0.511945298086,0.260936448199,0.349010631212,0.352671832628,0.32772539926,0.112981471948,0.098897104847,0.097454176001,0.094781177557,0.099961328417,0.016861509698,0.022160137625,0.0191505373,0,0.014321200318,0.021485530045,0.017556967241,0.01438827612,0.024122847107,0.097758517594,0.097225721136,0.096090936924,0.096303754944,0.105925046861,0.100567759086,0.100300499611,0.103613838368,0.102343694129,0.102881675258,0.105655499421,0.107425045871,0.112234023425,0.109084662022,0.108906280766,0.119055809022,0.117002255147,0.13487039436,0.114225870621,0.111575569068,0.101828658624,0.100314789378,0.099306406191,0.154980270869,0.640843730109,0.531422186699,0.515038833109,0.516713692805,0.525664037711,0.5348357157771,0.5466758557221,0.5363264252861,0.5326834047981,0.5304731900291,0.5276019029561,0.5288961668841,0.5265232588941,0.52418249956,0.525523987636,0.520487096287,0.517838168828,0.580274507339,0.685532656019,0.583618984779,0.573837167469,0.609369711719,0.610747803459,0.718031891359,0.674002952259,0.658138151879,0.642734148309
"GW4339",0.5868482504321,0.5882921398861,0.5844414612956,0.5841107033662,0.583599575266,0.5803497617047,0.595130548471,0.599553900281,0.600249327771,0.570752617251,0.632221864471,0.644046334631,0.605937126091,0.578470353157,0.58602986152,0.623272362468,0.625960402036,0.63157850314,0.619219667689,0.620165217962,0.634230957536,0.672086805635,0.678269126635,0.688293347834,0.592318269564,0.706628385746,0.706765350038,0.765784135591,0.757354931356,0.759042633326,0.760798914595,0.596489200579,0.598736853076,0.605358475168,0.603644768612,0.602607768091,0.60282700368,0.601852172503,0.600530411796,0.630889192671,0.649103964141,0.61920005305,0.6194621177297,0.6188370630817,0.531066407501,0.587415683331,0.570886846159,0.572792352635,0.583541981747,0.776601660651,0.649881904531,0.618738396971,0.556838405921,0.586159955271,0.575907468451,0.584497956991,0.437520264651,0.48206164493,0.498605954143,0.49579386696,0.496417795996,0.489510972542,0.478481150141,0.477931755679,0.488396451637,0.488302328326,0.495583171354,0.48928331166,0.487208713734,0.485385428566,0.473628181815,0.539722129971,0.528920993081,0.513884885301,0.514354338278,0.263345488391,0.351419671404,0.35508087282,0.330134439452,0.11539051214,0.101306145039,0.099863216193,0.097190217749,0.102370368609,0.01927054989,0.024569177817,0.021559577492,0.014321200318,0,0.019690735755,0.015762172951,0.01259348183,0.026531887299,0.100167557786,0.099634761328,0.098499977116,0.098712795136,0.108334087053,0.102976799278,0.102709539803,0.10602287856,0.104752734321,0.10529071545,0.108064539613,0.109834086063,0.114643063617,0.111493702214,0.111315320958,0.121464849214,0.119411295339,0.137279434552,0.116634910813,0.11398460926,0.104237698816,0.10272382957,0.101715446383,0.157389311061,0.643252770301,0.533831226891,0.517447873301,0.519122732997,0.528073077903,0.5372447559691,0.5490848959141,0.5387354654781,0.5350924449901,0.5328822302211,0.5300109431481,0.5313052070761,0.5289322990861,0.526591539752,0.527933027828,0.522896136479,0.52024720902,0.582683547531,0.687941696211,0.586028024971,0.576246207661,0.611778751911,0.613156843651,0.720440931551,0.676411992451,0.660547192071,0.645143188501
"GW3145",0.5940125801591,0.5954564696131,0.5916057910226,0.5912750330932,0.590763904993,0.5875140914317,0.602294878198,0.606718230008,0.607413657498,0.577916946978,0.639386194198,0.651210664358,0.613101455818,0.585634682884,0.593194191247,0.630436692195,0.633124731763,0.638742832867,0.626383997416,0.627329547689,0.641395287263,0.679251135362,0.685433456362,0.695457677561,0.599482599291,0.713792715473,0.713929679765,0.772948465318,0.764519261083,0.766206963053,0.767963244322,0.603653530306,0.605901182803,0.612522804895,0.610809098339,0.609772097818,0.609991333407,0.60901650223,0.607694741523,0.638053522398,0.656268293868,0.626364382777,0.6266264474567,0.6260013928087,0.538230737228,0.594580013058,0.578051175886,0.579956682362,0.590706311474,0.783765990378,0.657046234258,0.625902726698,0.564002735648,0.593324284998,0.583071798178,0.591662286718,0.444684594378,0.489225974657,0.50577028387,0.502958196687,0.503582125723,0.496675302269,0.485645479868,0.485096085406,0.495560781364,0.495466658053,0.502747501081,0.496447641387,0.494373043461,0.492549758293,0.480792511542,0.546886459698,0.536085322808,0.521049215028,0.521518668005,0.270509818118,0.358584001131,0.362245202547,0.337298769179,0.122554841867,0.108470474766,0.10702754592,0.104354547476,0.109534698336,0.026434879617,0.031733507544,0.028723907219,0.021485530045,0.019690735755,0,0.016775041076,0.017116093865,0.033696217026,0.107331887513,0.106799091055,0.105664306843,0.105877124863,0.11549841678,0.110141129005,0.10987386953,0.113187208287,0.111917064048,0.112455045177,0.11522886934,0.11699841579,0.121807393344,0.118658031941,0.118479650685,0.128629178941,0.126575625066,0.144443764279,0.12379924054,0.121148938987,0.111402028543,0.109888159297,0.10887977611,0.164553640788,0.650417100028,0.540995556618,0.524612203028,0.526287062724,0.53523740763,0.5444090856961,0.5562492256411,0.5458997952051,0.5422567747171,0.5400465599481,0.5371752728751,0.5384695368031,0.5360966288131,0.533755869479,0.535097357555,0.530060466206,0.527411538747,0.589847877258,0.695106025938,0.593192354698,0.583410537388,0.618943081638,0.620321173378,0.727605261278,0.683576322178,0.667711521798,0.652307518228
