"","GW3005","GW3010","GW3014","GW3018","GW3030","GW3047","GW3065","GW3068","GW3074","GW3077","GW3078","GW3092","GW3107","GW3108","GW3119","GW3122","GW3123","GW3124","GW3125","GW3127","GW3134","GW3145","GW3217","GW3232","GW3233","GW3234","GW3236","GW3240","GW3246","GW3248","GW3250","GW3257","GW3265","GW3294","GW3314","GW3320","GW3364","GW3387","GW3389","GW3390","GW3405","GW3406","GW3407","GW3409","GW3410","GW3413","GW3415","GW3420","GW3430","GW3443","GW3448","GW3479","GW3487","GW3488","GW3490","GW3491","GW3496","GW3523","GW3528","GW3543","GW3574","GW3576","GW3582","GW4082","GW4094","GW4109","GW4146","GW4147","GW4187","GW4191","GW4193","GW4194","GW4229","GW4246","GW4249","GW4253","GW4283","GW4284","GW4285","GW4286","GW4293","GW4298","GW4299","GW4301","GW4305","GW4310","GW4339","GW4340","GW4374","GW4377","GW4409","GW4420","GW4431","GW4433","GW4434","GW4436","GW4439","GW4440","GW4476","GW4507","GW5796","GW5831","GW5850","GW5854","GW5871","GW5876","GW5878","GW5888","GW5889","GW5894","GW5907","GW5910","GW5915","GW5926","GW5930","GW5936","GW5943","GW5967","GW5970","GW5973","GW5998","GW6015","GW6016","GW6018","GW6026","GW6053","GW6084","GW6114","GW6134","GW6139","GW6141","GW6169","GW6176","GW6186","GW6193","GW6197","GW6202"
"GW4229",0.5059152521611,0.45027186204,0.5193163295,0.449315886796,0.5031777050952,0.3368466627,0.244884393292,0.2618692838707,0.085997723113,0.45193386032,0.112899121238,0.71680323768,0.436660751208,0.438566257684,0.452334384424,0.460767847539,0.42261231097,0.6423755657,0.48451230202,0.51565580958,0.113844671511,0.613101455818,0.119639855585,0.555088866373,0.560515552452,0.550938343176,0.587151551633,0.557739167926,0.552419578071,0.55574732073,0.590812753049,0.364286041985,0.365973743955,0.37271524622,0.5073591416151,0.549168796726,0.543813796916,0.64165502961,0.578383691665,0.562569106327,0.584329123512,0.552597959327,0.5875612526851,0.5862669887571,0.584189073437,0.5891382758301,0.77669697716,0.5913484905991,0.543828086683,0.62661892183,0.73266803806,0.545856991434,0.547127135673,0.627088374807,0.582847585361,0.545341955929,0.64228407058,0.4416813735,0.549438344166,0.544081056391,0.579152182088,0.5141975502,0.51862090201,0.477312156752,0.39831590992,0.609172893014,0.606004201893,0.530706173398,0.603528085899,0.45718735275,0.502666576995,0.5035084630246,0,0.607818739989,0.610828340314,0.602331785992,0.4994167634337,0.474500069569,0.29213618493,0.475123998605,0.533379171842,0.246676989401,0.241769073865,0.27392141346,0.39684031255,0.243562632585,0.605937126091,0.127910411085,0.468217175151,0.41014038008,0.165766259184,0.42313777118,0.41622646726,0.245859224469,0.262232273839,0.513620376312,0.47017224437,0.503521969869,0.535886324258,0.181972801383,0.464091631175,0.534822100688,0.474289373963,0.125257956689,0.539817052249,0.576503254629,0.5900872725,0.575378778606,0.248390695957,0.313559496375,0.57370391891,0.69950881591,0.66941288926,0.2624943385187,0.74419774182,0.171948580184,0.66803479752,0.539604234229,0.072149806706,0.467989514269,0.116951816017,0.70139923411,0.467102654246,0.600883155461,0.456637958288,0.45318958838,0.540739018441,0.239521421368,0.24563998888,0.541271814899,0.565866319681,0.313696460667,0.63893959314,0.63250225327,0.51842833258,0.465914916343,0.5949915110871
"GW4246",0.5887298643301,0.586379570889,0.602130941669,0.585423595645,0.5859923172642,0.572634231149,0.603733786401,0.6207186769797,0.594199883462,0.588041569169,0.621101281587,0.662428805969,0.572768460057,0.574673966533,0.475509795713,0.483943258828,0.558720019819,0.778483274549,0.620620010869,0.651763518429,0.62204683186,0.028723907219,0.627842015934,0.115866223158,0.121292909237,0.111715699961,0.353301285302,0.118516524711,0.113196934856,0.116524677515,0.356962486718,0.759236545254,0.760924247224,0.767665749489,0.5901737537841,0.109946153511,0.104591153701,0.530802606979,0.13916104845,0.123346463112,0.529954691801,0.113375316112,0.5331868209741,0.5318925570461,0.529814641726,0.5347638441191,0.722322545449,0.5369740588881,0.104605443468,0.515766499199,0.678293606349,0.106634348219,0.107904492458,0.516235952176,0.52847315365,0.106119312714,0.587909638869,0.577789082349,0.110215700951,0.104858413176,0.524777750377,0.597012162369,0.601435514179,0.500487568041,0.634103478369,0.024795344415,0.021626653294,0.099071831647,0.0191505373,0.480362764039,0.585481189164,0.5863230751936,0.607818739989,0,0.017429847335,0.028413501197,0.5822313756027,0.497675480858,0.650985578039,0.498299409894,0.101744830091,0.60552638251,0.600618466974,0.632770806569,0.532948021399,0.602412025694,0.021559577492,0.636112571434,0.49139258644,0.645927948529,0.673968419533,0.265227102289,0.439401878549,0.604708617578,0.621081666948,0.103597060281,0.159270924959,0.117272126038,0.104251982507,0.690174961732,0.487267042464,0.103187758937,0.497464785252,0.633460117038,0.100594409034,0.522128822918,0.535712840789,0.521004346895,0.607240089066,0.708509999644,0.519329487199,0.645134384199,0.615038457549,0.6213437316277,0.689823310109,0.680150740533,0.613660365809,0.100381591014,0.580351967055,0.491164925558,0.625153976366,0.647024802399,0.490278065535,0.021152163788,0.479813369577,0.589297297229,0.101516375226,0.598370814477,0.604489381989,0.102049171684,0.33201605335,0.708646963936,0.584565161429,0.578127821559,0.541603743869,0.489090327632,0.5406170793761
"GW4249",0.5917394646551,0.589389171214,0.605140541994,0.58843319597,0.5890019175892,0.575643831474,0.606743386726,0.6237282773047,0.597209483787,0.591051169494,0.624110881912,0.665438406294,0.575778060382,0.577683566858,0.478519396038,0.486952859153,0.561729620144,0.781492874874,0.623629611194,0.654773118754,0.625056432185,0.031733507544,0.630851616259,0.118875823483,0.124302509562,0.114725300286,0.356310885627,0.121526125036,0.116206535181,0.11953427784,0.359972087043,0.762246145579,0.763933847549,0.770675349814,0.5931833541091,0.112955753836,0.107600754026,0.533812207304,0.142170648775,0.126356063437,0.532964292126,0.116384916437,0.5361964212991,0.5349021573711,0.532824242051,0.5377734444441,0.725332145774,0.5399836592131,0.107615043793,0.518776099524,0.681303206674,0.109643948544,0.110914092783,0.519245552501,0.531482753975,0.109128913039,0.590919239194,0.580798682674,0.113225301276,0.107868013501,0.527787350702,0.600021762694,0.604445114504,0.503497168366,0.637113078694,0.02780494474,0.024636253619,0.102081431972,0.022160137625,0.483372364364,0.588490789489,0.5893326755186,0.610828340314,0.017429847335,0,0.031423101522,0.5852409759277,0.500685081183,0.653995178364,0.501309010219,0.104754430416,0.608535982835,0.603628067299,0.635780406894,0.535957621724,0.605421626019,0.024569177817,0.639122171759,0.494402186765,0.648937548854,0.676978019858,0.268236702614,0.442411478874,0.607718217903,0.624091267273,0.106606660606,0.162280525284,0.120281726363,0.107261582832,0.693184562057,0.490276642789,0.106197359262,0.500474385577,0.636469717363,0.103604009359,0.525138423243,0.538722441114,0.52401394722,0.610249689391,0.711519599969,0.522339087524,0.648143984524,0.618048057874,0.6243533319527,0.692832910434,0.683160340858,0.616669966134,0.103391191339,0.58336156738,0.494174525883,0.628163576691,0.650034402724,0.49328766586,0.024161764113,0.482822969902,0.592306897554,0.104525975551,0.601380414802,0.607498982314,0.105058772009,0.335025653675,0.711656564261,0.587574761754,0.581137421884,0.544613344194,0.492099927957,0.5436266797011
"GW4253",0.5832429103331,0.580892616892,0.596643987672,0.579936641648,0.5805053632672,0.567147277152,0.598246832404,0.6152317229827,0.588712929465,0.582554615172,0.61561432759,0.656941851972,0.56728150606,0.569187012536,0.470022841716,0.478456304831,0.553233065822,0.772996320552,0.615133056872,0.646276564432,0.616559877863,0.033696217026,0.622355061937,0.110379269161,0.11580595524,0.106228745964,0.347814331305,0.113029570714,0.107709980859,0.111037723518,0.351475532721,0.753749591257,0.755437293227,0.762178795492,0.5846867997871,0.104459199514,0.099104199704,0.525315652982,0.133674094453,0.117859509115,0.524467737804,0.107888362115,0.5276998669771,0.5264056030491,0.524327687729,0.5292768901221,0.716835591452,0.5314871048911,0.099118489471,0.510279545202,0.672806652352,0.101147394222,0.102417538461,0.510748998179,0.522986199653,0.100632358717,0.582422684872,0.572302128352,0.104728746954,0.099371459179,0.51929079638,0.591525208372,0.595948560182,0.495000614044,0.628616524372,0.029767654222,0.026598963101,0.09358487765,0.024122847107,0.474875810042,0.579994235167,0.5808361211966,0.602331785992,0.028413501197,0.031423101522,0,0.5767444216057,0.492188526861,0.645498624042,0.492812455897,0.096257876094,0.600039428513,0.595131512977,0.627283852572,0.527461067402,0.596925071697,0.026531887299,0.630625617437,0.485905632443,0.640440994532,0.668481465536,0.259740148292,0.433914924552,0.599221663581,0.615594712951,0.098110106284,0.153783970962,0.111785172041,0.09876502851,0.684688007735,0.481780088467,0.09770080494,0.491977831255,0.627973163041,0.095107455037,0.516641868921,0.530225886792,0.515517392898,0.601753135069,0.703023045647,0.513842533202,0.639647430202,0.609551503552,0.6158567776307,0.684336356112,0.674663786536,0.608173411812,0.094894637017,0.574865013058,0.485677971561,0.619667022369,0.641537848402,0.484791111538,0.021477916669,0.47432641558,0.583810343232,0.096029421229,0.59288386048,0.599002427992,0.096562217687,0.326529099353,0.703160009939,0.579078207432,0.572640867562,0.536116789872,0.483603373635,0.5351301253791
"GW4283",0.0083904059948,0.4779775943337,0.4060485207337,0.4770216190897,0.0056528589289,0.4642322545937,0.4953318098457,0.5123167004244,0.4857979069067,0.4796395926137,0.5126993050317,0.6912158732937,0.4643664835017,0.4662719899777,0.4267470200377,0.4351804831527,0.4503180432637,0.6700812979937,0.5122180343137,0.5433615418737,0.5136448553047,0.5875140914317,0.5194400393787,0.5295015019867,0.5349281880657,0.5253509787897,0.5615641872467,0.5321518035397,0.5268322136847,0.5301599563437,0.5652253886627,0.6508345686987,0.6525222706687,0.6592637729337,0.0098342954488,0.5235814323397,0.5182264325297,0.6160676652237,0.5527963272787,0.5369817419407,0.5587417591257,0.5270105949407,0.5619738882988,0.5606796243708,0.5586017090507,0.5635509114438,0.7511096127737,0.5657611262128,0.5182407222967,0.6010315574437,0.7070806736737,0.5202696270477,0.5215397712867,0.6015010104207,0.5572602209747,0.5197545915427,0.6166967061937,0.4693871057937,0.5238509797797,0.5184936920047,0.5535648177017,0.4009297414337,0.4053530932437,0.4517247923657,0.5257015018137,0.5835855286277,0.5804168375067,0.5051188090117,0.5779407215127,0.4315999883637,0.0051417308287,0.0059836168583,0.4994167634337,0.5822313756027,0.5852409759277,0.5767444216057,0,0.4489127051827,0.5425836014837,0.4495366342187,0.5077918074557,0.4971244059547,0.4922164904187,0.5243688300137,0.4245460448437,0.4940100491387,0.5803497617047,0.5277105948787,0.4426298107647,0.5375259719737,0.5655664429777,0.3975504067937,0.3906391028737,0.4963066410227,0.5126796903927,0.4880330119257,0.4445848799837,0.4779346054827,0.5102989598717,0.5817729851767,0.4385042667887,0.5092347363017,0.4487020095767,0.5250581404827,0.5142296878627,0.5509158902427,0.5644999081137,0.5497914142197,0.4988381125107,0.6001080230887,0.5481165545237,0.6739214515237,0.6438255248737,0.5129417550724,0.7186103774337,0.5717487639777,0.6424474331337,0.5140168698427,0.4719499904997,0.4424021498827,0.5167519998107,0.6758118697237,0.4415152898597,0.5752957910747,0.4310505939017,0.4808953206737,0.5151516540547,0.4899688379217,0.4960874054337,0.5156844505127,0.5402789552947,0.6002449873807,0.6133522287537,0.6069148888837,0.4928409681937,0.4403275519567,0.5694041467008
"GW4284",0.4554111939101,0.453060900469,0.468812271249,0.452104925225,0.4526736468442,0.439315560729,0.470415115981,0.4874000065597,0.460881213042,0.454722898749,0.487782611167,0.606659978549,0.439449789637,0.441355296113,0.029776085453,0.017120941434,0.425401349399,0.645164604129,0.487301340449,0.518444848009,0.48872816144,0.502958196687,0.494523345514,0.444945607242,0.450372293321,0.440795084045,0.477008292502,0.447595908795,0.44227631894,0.445604061599,0.480669493918,0.625917874834,0.627605576804,0.634347079069,0.4568550833641,0.439025537595,0.433670537785,0.531511770479,0.468240432534,0.452425847196,0.474185864381,0.442454700196,0.4774179935541,0.4761237296261,0.474045814306,0.4789950166991,0.666553718029,0.4812052314681,0.433684827552,0.516475662699,0.622524778929,0.435713732303,0.436983876542,0.516945115676,0.47270432623,0.435198696798,0.532140811449,0.444470411929,0.439295085035,0.43393779726,0.469008922957,0.463693491949,0.468116843759,0.011871977137,0.500784807949,0.499029633883,0.495860942762,0.420562914267,0.493384826768,0.022069031559,0.452162518744,0.4530044047736,0.474500069569,0.497675480858,0.500685081183,0.492188526861,0.4489127051827,0,0.517666907619,0.005687213552,0.423235912711,0.47220771209,0.467299796554,0.499452136149,0.399629350979,0.469093355274,0.49579386696,0.502793901014,0.012869934618,0.512609278109,0.540649749113,0.312994512049,0.157991176909,0.471389947158,0.487762996528,0.403477117181,0.360028985239,0.393378710738,0.425743065127,0.556856291312,0.041533332204,0.424678841557,0.051731074992,0.500141446618,0.429673793118,0.466359995498,0.479944013369,0.465235519475,0.473921418646,0.575191329224,0.463560659779,0.589365556779,0.559269630129,0.4880250612077,0.634054482689,0.546832070113,0.557891538389,0.429460975098,0.447033296635,0.045431215298,0.491835305946,0.591255974979,0.039161550083,0.49073989633,0.028696854125,0.455978626809,0.43059575931,0.465052144057,0.471170711569,0.431128555768,0.45572306055,0.575328293516,0.528796334009,0.522358994139,0.140953644809,0.043356617372,0.4848482519561
"GW4285",0.5490820902111,0.49343870009,0.56248316755,0.492482724846,0.5463445431452,0.38001350075,0.159249583302,0.1494248825607,0.278517328403,0.49510069837,0.305418726528,0.75997007573,0.479827589258,0.481733095734,0.495501222474,0.503934685589,0.46577914902,0.68554240375,0.52767914007,0.55882264763,0.306364276801,0.656268293868,0.312159460875,0.598255704423,0.603682390502,0.594105181226,0.630318389683,0.600906005976,0.595586416121,0.59891415878,0.633979591099,0.443553990195,0.445241692165,0.45198319443,0.5505259796651,0.592335634776,0.586980634966,0.68482186766,0.621550529715,0.605735944377,0.627495961562,0.595764797377,0.6307280907351,0.6294338268071,0.627355911487,0.6323051138801,0.81986381521,0.6345153286491,0.586994924733,0.66978575988,0.77583487611,0.589023829484,0.590293973723,0.670255212857,0.626014423411,0.588508793979,0.68545090863,0.48484821155,0.592605182216,0.587247894441,0.622319020138,0.55736438825,0.56178774006,0.520478994802,0.44148274797,0.652339731064,0.649171039943,0.573873011448,0.646694923949,0.5003541908,0.545833415045,0.5466753010746,0.29213618493,0.650985578039,0.653995178364,0.645498624042,0.5425836014837,0.517666907619,0,0.518290836655,0.576546009892,0.161042179411,0.156134263875,0.10857205351,0.4400071506,0.157927822595,0.649103964141,0.320430016375,0.511384013201,0.45330721813,0.358285864474,0.46630460923,0.45939330531,0.160224414479,0.149787872529,0.556787214362,0.51333908242,0.546688807919,0.579053162308,0.374492406673,0.507258469225,0.577988938738,0.517456212013,0.317777561979,0.582983890299,0.619670092679,0.63325411055,0.618545616656,0.162755885967,0.392827444585,0.61687075696,0.74267565396,0.71257972731,0.1500499372087,0.78736457987,0.364468185474,0.71120163557,0.582771072279,0.264669411996,0.511156352319,0.309471421307,0.74456607216,0.510269492296,0.644049993511,0.499804796338,0.49635642643,0.583905856491,0.153886611378,0.16000517889,0.584438652949,0.609033157731,0.392964408877,0.68210643119,0.67566909132,0.56159517063,0.509081754393,0.6381583491371
"GW4286",0.4560351229461,0.453684829505,0.469436200285,0.452728854261,0.4532975758802,0.439939489765,0.471039045017,0.4880239355957,0.461505142078,0.455346827785,0.488406540203,0.607283907585,0.440073718673,0.441979225149,0.030400014489,0.01774487047,0.426025278435,0.645788533165,0.487925269485,0.519068777045,0.489352090476,0.503582125723,0.49514727455,0.445569536278,0.450996222357,0.441419013081,0.477632221538,0.448219837831,0.442900247976,0.446227990635,0.481293422954,0.62654180387,0.62822950584,0.634971008105,0.4574790124001,0.439649466631,0.434294466821,0.532135699515,0.46886436157,0.453049776232,0.474809793417,0.443078629232,0.4780419225901,0.4767476586621,0.474669743342,0.4796189457351,0.667177647065,0.4818291605041,0.434308756588,0.517099591735,0.623148707965,0.436337661339,0.437607805578,0.517569044712,0.473328255266,0.435822625834,0.532764740485,0.445094340965,0.439919014071,0.434561726296,0.469632851993,0.464317420985,0.468740772795,0.012495906173,0.501408736985,0.499653562919,0.496484871798,0.421186843303,0.494008755804,0.022692960595,0.45278644778,0.4536283338096,0.475123998605,0.498299409894,0.501309010219,0.492812455897,0.4495366342187,0.005687213552,0.518290836655,0,0.423859841747,0.472831641126,0.46792372559,0.500076065185,0.400253280015,0.46971728431,0.496417795996,0.50341783005,0.013493863654,0.513233207145,0.541273678149,0.313618441085,0.158615105945,0.472013876194,0.488386925564,0.404101046217,0.360652914275,0.394002639774,0.426366994163,0.557480220348,0.04215726124,0.425302770593,0.052355004028,0.500765375654,0.430297722154,0.466983924534,0.480567942405,0.465859448511,0.474545347682,0.57581525826,0.464184588815,0.589989485815,0.559893559165,0.4886489902437,0.634678411725,0.547455999149,0.558515467425,0.430084904134,0.447657225671,0.046055144334,0.492459234982,0.591879904015,0.039785479119,0.491363825366,0.029320783161,0.456602555845,0.431219688346,0.465676073093,0.471794640605,0.431752484804,0.456346989586,0.575952222552,0.529420263045,0.522982923175,0.141577573845,0.043980546408,0.4854721809921
"GW4293",0.5142902961831,0.511940002742,0.527691373522,0.510984027498,0.5115527491172,0.498194663002,0.529294218254,0.5462791088327,0.519760315315,0.513602001022,0.54666171344,0.587989237822,0.49832889191,0.500234398386,0.401070227566,0.409503690681,0.484280451672,0.704043706402,0.546180442722,0.577323950282,0.547607263713,0.10702754592,0.553402447787,0.049014956475,0.054441642554,0.044864433278,0.278861717155,0.051665258028,0.046345668173,0.049673410832,0.282522918571,0.684796977107,0.686484679077,0.693226181342,0.5157341856371,0.043094886828,0.037739887018,0.456363038832,0.072309781767,0.056495196429,0.455515123654,0.046524049429,0.4587472528271,0.4574529888991,0.455375073579,0.4603242759721,0.647882977302,0.4625344907411,0.037754176785,0.441326931052,0.603854038202,0.039783081536,0.041053225775,0.441796384029,0.454033585503,0.039268046031,0.513470070722,0.503349514202,0.043364434268,0.038007146493,0.45033818223,0.522572594222,0.526995946032,0.426047999894,0.559663910222,0.103098983116,0.099930291995,0.018050456206,0.097454176001,0.405923195892,0.511041621017,0.5118835070466,0.533379171842,0.101744830091,0.104754430416,0.096257876094,0.5077918074557,0.423235912711,0.576546009892,0.423859841747,0,0.531086814363,0.526178898827,0.558331238422,0.458508453252,0.527972457547,0.099863216193,0.561673003287,0.416953018293,0.571488380382,0.599528851386,0.190787534142,0.364962310402,0.530269049431,0.546642098801,0.029157492134,0.084831356812,0.042832557891,0.023230607066,0.615735393585,0.412827474317,0.017218239478,0.423025217105,0.559020548891,0.033743142351,0.447689254771,0.461273272642,0.446564778748,0.532800520919,0.634070431497,0.444889919052,0.570694816052,0.540598889402,0.5469041634807,0.615383741962,0.605711172386,0.539220797662,0.033530324331,0.505912398908,0.416725357411,0.550714408219,0.572585234252,0.415838497388,0.094809245563,0.40537380143,0.514857729082,0.034665108543,0.52393124633,0.530049813842,0.035197905001,0.257576485203,0.634207395789,0.510125593282,0.503688253412,0.467164175722,0.414650759485,0.4661775112291
"GW4298",0.5036228946821,0.447979504561,0.517023972021,0.447023529317,0.5008853476162,0.334554305221,0.086902012973,0.1307752783517,0.233058132874,0.449641502841,0.259959530999,0.714510880201,0.434368393729,0.436273900205,0.450042026945,0.45847549006,0.420319953491,0.640083208221,0.482219944541,0.513363452101,0.260905081272,0.610809098339,0.266700265346,0.552796508894,0.558223194973,0.548645985697,0.584859194154,0.555446810447,0.550127220592,0.553454963251,0.58852039557,0.398094794666,0.399782496636,0.406523998901,0.5050667841361,0.546876439247,0.541521439437,0.639362672131,0.576091334186,0.560276748848,0.582036766033,0.550305601848,0.5852688952061,0.5839746312781,0.581896715958,0.5868459183511,0.774404619681,0.5890561331201,0.541535729204,0.624326564351,0.730375680581,0.543564633955,0.544834778194,0.624796017328,0.580555227882,0.54304959845,0.639991713101,0.439389016021,0.547145986687,0.541788698912,0.576859824609,0.511905192721,0.516328544531,0.475019799273,0.396023552441,0.606880535535,0.603711844414,0.528413815919,0.60123572842,0.454894995271,0.500374219516,0.5012161055456,0.246676989401,0.60552638251,0.608535982835,0.600039428513,0.4971244059547,0.47220771209,0.161042179411,0.472831641126,0.531086814363,0,0.012547097532,0.142827407941,0.394547955071,0.085580252266,0.603644768612,0.274970820846,0.465924817672,0.407848022601,0.312826668945,0.420845413701,0.413934109781,0.08787684415,0.13113826832,0.511328018833,0.467879886891,0.50122961239,0.533593966779,0.329033211144,0.461799273696,0.532529743209,0.471997016484,0.27231836645,0.53752469477,0.57421089715,0.587794915021,0.573086421127,0.015457634144,0.347368249056,0.571411561431,0.697216458431,0.667120531781,0.1314003329997,0.741905384341,0.319008989945,0.665742440041,0.53731187675,0.219210216467,0.46569715679,0.264012225778,0.699106876631,0.464810296767,0.598590797982,0.454345600809,0.450897230901,0.538446660962,0.015526671649,0.087657608561,0.53897945742,0.563573962202,0.347505213348,0.636647235661,0.630209895791,0.516135975101,0.463622558864,0.5926991536081
"GW4299",0.4987149791461,0.443071589025,0.512116056485,0.442115613781,0.4959774320802,0.329646389685,0.081994097437,0.1258673628157,0.228150217338,0.444733587305,0.255051615463,0.709602964665,0.429460478193,0.431365984669,0.445134111409,0.453567574524,0.415412037955,0.635175292685,0.477312029005,0.508455536565,0.255997165736,0.605901182803,0.26179234981,0.547888593358,0.553315279437,0.543738070161,0.579951278618,0.550538894911,0.545219305056,0.548547047715,0.583612480034,0.39318687913,0.3948745811,0.401616083365,0.5001588686001,0.541968523711,0.536613523901,0.634454756595,0.57118341865,0.555368833312,0.577128850497,0.545397686312,0.5803609796701,0.5790667157421,0.576988800422,0.5819380028151,0.769496704145,0.5841482175841,0.536627813668,0.619418648815,0.725467765045,0.538656718419,0.539926862658,0.619888101792,0.575647312346,0.538141682914,0.635083797565,0.434481100485,0.542238071151,0.536880783376,0.571951909073,0.506997277185,0.511420628995,0.470111883737,0.391115636905,0.601972619999,0.598803928878,0.523505900383,0.596327812884,0.449987079735,0.49546630398,0.4963081900096,0.241769073865,0.600618466974,0.603628067299,0.595131512977,0.4922164904187,0.467299796554,0.156134263875,0.46792372559,0.526178898827,0.012547097532,0,0.137919492405,0.389640039535,0.08067233673,0.598736853076,0.27006290531,0.461016902136,0.402940107065,0.307918753409,0.415937498165,0.409026194245,0.082968928614,0.126230352784,0.506420103297,0.462971971355,0.496321696854,0.528686051243,0.324125295608,0.45689135816,0.527621827673,0.467089100948,0.267410450914,0.532616779234,0.569302981614,0.582886999485,0.568178505591,0.014260804088,0.34246033352,0.566503645895,0.692308542895,0.662212616245,0.1264924174637,0.736997468805,0.314101074409,0.660834524505,0.532403961214,0.214302300931,0.460789241254,0.259104310242,0.694198961095,0.459902381231,0.593682882446,0.449437685273,0.445989315365,0.533538745426,0.010618756113,0.082749693025,0.534071541884,0.558666046666,0.342597297812,0.631739320125,0.625301980255,0.511228059565,0.458714643328,0.5877912380721
"GW4301",0.5308673187411,0.47522392862,0.54426839608,0.474267953376,0.5281297716752,0.36179872928,0.141034811832,0.1312101110907,0.260302556933,0.4768859269,0.287203955058,0.74175530426,0.461612817788,0.463518324264,0.477286451004,0.485719914119,0.44756437755,0.66732763228,0.5094643686,0.54060787616,0.288149505331,0.638053522398,0.293944689405,0.580040932953,0.585467619032,0.575890409756,0.612103618213,0.582691234506,0.577371644651,0.58069938731,0.615764819629,0.425339218725,0.427026920695,0.43376842296,0.5323112081951,0.574120863306,0.568765863496,0.66660709619,0.603335758245,0.587521172907,0.609281190092,0.577550025907,0.6125133192651,0.6112190553371,0.609141140017,0.6140903424101,0.80164904374,0.6163005571791,0.568780153263,0.65157098841,0.75762010464,0.570809058014,0.572079202253,0.652040441387,0.607799651941,0.570294022509,0.66723613716,0.46663344008,0.574390410746,0.569033122971,0.604104248668,0.53914961678,0.54357296859,0.502264223332,0.4232679765,0.634124959594,0.630956268473,0.555658239978,0.628480152479,0.48213941933,0.527618643575,0.5284605296046,0.27392141346,0.632770806569,0.635780406894,0.627283852572,0.5243688300137,0.499452136149,0.10857205351,0.500076065185,0.558331238422,0.142827407941,0.137919492405,0,0.42179237913,0.139713051125,0.630889192671,0.302215244905,0.493169241731,0.43509244666,0.340071093004,0.44808983776,0.44117853384,0.142009643009,0.131573101059,0.538572442892,0.49512431095,0.528474036449,0.560838390838,0.356277635203,0.489043697755,0.559774167268,0.499241440543,0.299562790509,0.564769118829,0.601455321209,0.61503933908,0.600330845186,0.144541114497,0.374612673115,0.59865598549,0.72446088249,0.69436495584,0.1318351657387,0.7691498084,0.346253414004,0.6929868641,0.564556300809,0.246454640526,0.492941580849,0.291256649837,0.72635130069,0.492054720826,0.625835222041,0.481590024868,0.47814165496,0.565691085021,0.135671839908,0.14179040742,0.566223881479,0.590818386261,0.374749637407,0.66389165972,0.65745431985,0.54338039916,0.490866982923,0.6199435776671
"GW4305",0.4310445335711,0.30852143831,0.44444561091,0.087086063866,0.4283069865052,0.36165580371,0.392755358962,0.4097402495407,0.383221456023,0.31018343659,0.410122854148,0.64193251909,0.074430928278,0.076336434754,0.377463665834,0.385897128949,0.28086188724,0.50062514197,0.34276187829,0.37390538585,0.411068404421,0.538230737228,0.416863588495,0.480218147783,0.485644833862,0.476067624586,0.512280833043,0.482868449336,0.477548859481,0.48087660214,0.515942034459,0.548258117815,0.549945819785,0.55668732205,0.4324884230251,0.474298078136,0.468943078326,0.56678431102,0.503512973075,0.487698387737,0.509458404922,0.477727240737,0.5126905340951,0.5113962701671,0.509318354847,0.5142675572401,0.70182625857,0.5164777720091,0.468957368093,0.55174820324,0.65779731947,0.470986272844,0.472256417083,0.552217656217,0.507976866771,0.470471237339,0.56741335199,0.29993094977,0.474567625576,0.469210337801,0.504281463498,0.43932683161,0.44375018342,0.402441438162,0.42312505093,0.534302174424,0.531133483303,0.455835454808,0.528657367309,0.38231663416,0.427795858405,0.4286377444346,0.39684031255,0.532948021399,0.535957621724,0.527461067402,0.4245460448437,0.399629350979,0.4400071506,0.400253280015,0.458508453252,0.394547955071,0.389640039535,0.42179237913,0,0.391433598255,0.531066407501,0.425134143995,0.393346456561,0.43494952109,0.462989992094,0.34826705259,0.34135574867,0.393730190139,0.410103239509,0.438749657722,0.39530152578,0.428651251279,0.461015605668,0.479196534293,0.389220912585,0.459951382098,0.399418655373,0.422481689599,0.464946333659,0.501632536039,0.51521655391,0.500508060016,0.396261661627,0.497531572205,0.49883320032,0.62463809732,0.59454217067,0.4103653041887,0.66932702323,0.469172313094,0.59316407893,0.464733515639,0.369373539616,0.393118795679,0.414175548927,0.62652851552,0.392231935656,0.526012436871,0.381767239698,0.09095976545,0.465868299851,0.387392387038,0.39351095455,0.466401096309,0.490995601091,0.497668536497,0.56406887455,0.55763153468,0.44355761399,0.391044197753,0.5201207924971
